location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_recovered,cumulative_recovered,cumulative_vaccine_doses_administered
BR,2021-01-17,BR,Brazil,33040.0,551.0,8488099.0,209847.0,21676.0,7361379.0,470.0
BR,2021-01-18,BR,Brazil,23671.0,452.0,8511770.0,210299.0,27405.0,7388784.0,1737.0
BR,2021-01-19,BR,Brazil,62094.0,1192.0,8573864.0,211491.0,22870.0,7411654.0,16081.0
BR,2021-01-20,BR,Brazil,64385.0,1340.0,8638249.0,212831.0,40393.0,7452047.0,124834.0
BR,2021-01-21,BR,Brazil,59119.0,1316.0,8697368.0,214147.0,66799.0,7518846.0,271030.0
BR,2021-01-22,BR,Brazil,56552.0,1096.0,8753920.0,215243.0,45776.0,7564622.0,618779.0
BR,2021-01-23,BR,Brazil,62334.0,1202.0,8816254.0,216445.0,16119.0,7580741.0,743637.0
BR,2021-01-24,BR,Brazil,28323.0,592.0,8844577.0,217037.0,14030.0,7594771.0,787792.0
BR,2021-01-25,BR,Brazil,26816.0,627.0,8871393.0,217664.0,33667.0,7628438.0,1005947.0
BR,2021-01-26,BR,Brazil,61963.0,1214.0,8933356.0,218878.0,25332.0,7653770.0,1260152.0
BR,2021-01-27,BR,Brazil,63520.0,1283.0,8996876.0,220161.0,55832.0,7709602.0,1572958.0
BR,2021-01-28,BR,Brazil,61811.0,1386.0,9058687.0,221547.0,89053.0,7798655.0,1834833.0
BR,2021-01-29,BR,Brazil,59826.0,1119.0,9118513.0,222666.0,78682.0,7877337.0,2223485.0
BR,2021-01-30,BR,Brazil,58462.0,1279.0,9176975.0,223945.0,46457.0,7923794.0,2343225.0
BR,2021-01-31,BR,Brazil,27756.0,559.0,9204731.0,224504.0,36849.0,7960643.0,2378836.0
BR,2021-02-01,BR,Brazil,24591.0,595.0,9229322.0,225099.0,37603.0,7998246.0,2583218.0
BR,2021-02-02,BR,Brazil,54096.0,1210.0,9283418.0,226309.0,28796.0,8027042.0,2813155.0
BR,2021-02-03,BR,Brazil,56002.0,1254.0,9339420.0,227563.0,50925.0,8077967.0,3104085.0
BR,2021-02-04,BR,Brazil,56873.0,1232.0,9396293.0,228795.0,82962.0,8160929.0,3412128.0
BR,2021-02-05,BR,Brazil,50872.0,1239.0,9447165.0,230034.0,75935.0,8236864.0,3761591.0
BR,2021-02-06,BR,Brazil,50630.0,978.0,9497795.0,231012.0,54899.0,8291763.0,3908295.0
BR,2021-02-07,BR,Brazil,26845.0,522.0,9524640.0,231534.0,35035.0,8326798.0,3956261.0
BR,2021-02-08,BR,Brazil,23439.0,636.0,9548079.0,232170.0,36879.0,8363677.0,4173166.0
BR,2021-02-09,BR,Brazil,51486.0,1350.0,9599565.0,233520.0,33510.0,8397187.0,4444298.0
BR,2021-02-10,BR,Brazil,59602.0,1330.0,9659167.0,234850.0,50458.0,8447645.0,4720619.0
BR,2021-02-11,BR,Brazil,54742.0,1351.0,9713909.0,236201.0,75817.0,8523462.0,5022575.0
BR,2021-02-12,BR,Brazil,51546.0,1288.0,9765455.0,237489.0,72668.0,8596130.0,5492236.0
BR,2021-02-13,BR,Brazil,44299.0,1043.0,9809754.0,238532.0,47563.0,8643693.0,5600609.0
BR,2021-02-14,BR,Brazil,24759.0,713.0,9834513.0,239245.0,34634.0,8678327.0,5655690.0
BR,2021-02-15,BR,Brazil,32197.0,528.0,9866710.0,239773.0,32513.0,8710840.0,5981981.0
BR,2021-02-16,BR,Brazil,55271.0,1167.0,9921981.0,240940.0,34584.0,8745424.0,6254595.0
BR,2021-02-17,BR,Brazil,56766.0,1150.0,9978747.0,242090.0,59815.0,8805239.0,6576078.0
BR,2021-02-18,BR,Brazil,51879.0,1367.0,10030626.0,243457.0,77952.0,8883191.0,6905675.0
BR,2021-02-19,BR,Brazil,51050.0,1308.0,10081676.0,244765.0,67259.0,8950450.0,7178730.0
BR,2021-02-20,BR,Brazil,57472.0,1212.0,10139148.0,245977.0,44796.0,8995246.0,7305463.0
BR,2021-02-21,BR,Brazil,29026.0,527.0,10168174.0,246504.0,33913.0,9029159.0,7378810.0
BR,2021-02-22,BR,Brazil,26986.0,639.0,10195160.0,247143.0,38780.0,9067939.0,7627254.0
BR,2021-02-23,BR,Brazil,62715.0,1386.0,10257875.0,248529.0,27544.0,9095483.0,7863542.0
BR,2021-02-24,BR,Brazil,66588.0,1428.0,10324463.0,249957.0,43732.0,9139215.0,8097249.0
BR,2021-02-25,BR,Brazil,65998.0,1541.0,10390461.0,251498.0,75949.0,9215164.0,8388414.0
BR,2021-02-26,BR,Brazil,65169.0,1337.0,10455630.0,252835.0,65854.0,9281018.0,8604929.0
BR,2021-02-27,BR,Brazil,61602.0,1386.0,10517232.0,254221.0,42678.0,9323696.0,8756699.0
BR,2021-02-28,BR,Brazil,34027.0,721.0,10551259.0,254942.0,62744.0,9386440.0,8791241.0
BR,2021-03-01,BR,Brazil,35742.0,778.0,10587001.0,255720.0,24593.0,9411033.0,9245902.0
BR,2021-03-02,BR,Brazil,59925.0,1641.0,10646926.0,257361.0,46067.0,9457100.0,9713629.0
BR,2021-03-03,BR,Brazil,71704.0,1910.0,10718630.0,259271.0,70073.0,9527173.0,10255817.0
BR,2021-03-04,BR,Brazil,75102.0,1699.0,10793732.0,260970.0,64417.0,9591590.0,10667607.0
BR,2021-03-05,BR,Brazil,75495.0,1800.0,10869227.0,262770.0,45430.0,9637020.0,11077377.0
BR,2021-03-06,BR,Brazil,69609.0,1555.0,10938836.0,264325.0,34390.0,9671410.0,11332777.0
BR,2021-03-07,BR,Brazil,80508.0,1086.0,11019344.0,265411.0,32941.0,9704351.0,11447810.0
BR,2021-03-08,BR,Brazil,32321.0,987.0,11051665.0,266398.0,52827.0,9757178.0,11852697.0
BR,2021-03-09,BR,Brazil,70764.0,1972.0,11122429.0,268370.0,25142.0,9782320.0,12233082.0
BR,2021-03-10,BR,Brazil,79876.0,2286.0,11202305.0,270656.0,60898.0,9843218.0,12647426.0
BR,2021-03-11,BR,Brazil,75412.0,2233.0,11277717.0,272889.0,70521.0,9913739.0,13066905.0
BR,2021-03-12,BR,Brazil,85663.0,2216.0,11363380.0,275105.0,44827.0,9958566.0,13470357.0
BR,2021-03-13,BR,Brazil,76178.0,1997.0,11439558.0,277102.0,42414.0,10000980.0,13683422.0
BR,2021-03-14,BR,Brazil,43812.0,1127.0,11483370.0,278229.0,35967.0,10036947.0,13746242.0
BR,2021-03-15,BR,Brazil,36239.0,1057.0,11519609.0,279286.0,26861.0,10063808.0,14271957.0
BR,2021-03-16,BR,Brazil,83926.0,2841.0,11603535.0,282127.0,48146.0,10111954.0,14703340.0
BR,2021-03-17,BR,Brazil,90303.0,2648.0,11693838.0,284775.0,92587.0,10204541.0,15119216.0
BR,2021-03-18,BR,Brazil,86982.0,2724.0,11780820.0,287499.0,82516.0,10287057.0,15545550.0
BR,2021-03-19,BR,Brazil,90570.0,2815.0,11871390.0,290314.0,52375.0,10339432.0,16196876.0
BR,2021-03-20,BR,Brazil,79069.0,2438.0,11950459.0,292752.0,44028.0,10383460.0,16463864.0
BR,2021-03-21,BR,Brazil,47774.0,1290.0,11998233.0,294042.0,35933.0,10419393.0,16559032.0
BR,2021-03-22,BR,Brazil,49293.0,1383.0,12047526.0,295425.0,30540.0,10449933.0,17133909.0
BR,2021-03-23,BR,Brazil,82493.0,3251.0,12130019.0,298676.0,58062.0,10507995.0,17700881.0
BR,2021-03-24,BR,Brazil,89992.0,2009.0,12220011.0,300685.0,93663.0,10601658.0,18453773.0
BR,2021-03-25,BR,Brazil,100158.0,2777.0,12320169.0,303462.0,87988.0,10689646.0,19276438.0
BR,2021-03-26,BR,Brazil,84245.0,3650.0,12404414.0,307112.0,82903.0,10772549.0,20307228.0
BR,2021-03-27,BR,Brazil,85948.0,3438.0,12490362.0,310550.0,51546.0,10824095.0,20700260.0
BR,2021-03-28,BR,Brazil,44326.0,1656.0,12534688.0,312206.0,55532.0,10879627.0,20947049.0
BR,2021-03-29,BR,Brazil,38927.0,1660.0,12573615.0,313866.0,33314.0,10912941.0,21857803.0
BR,2021-03-30,BR,Brazil,84494.0,3780.0,12658109.0,317646.0,56306.0,10969247.0,22596829.0
BR,2021-03-31,BR,Brazil,90638.0,3869.0,12748747.0,321515.0,105236.0,11074483.0,23458890.0
BR,2021-04-01,BR,Brazil,91097.0,3769.0,12839844.0,325284.0,95454.0,11169937.0,24475979.0
BR,2021-04-02,BR,Brazil,70238.0,2922.0,12910082.0,328206.0,69162.0,11239099.0,24783165.0
BR,2021-04-03,BR,Brazil,43515.0,1987.0,12953597.0,330193.0,37529.0,11276628.0,25135051.0
BR,2021-04-04,BR,Brazil,31359.0,1240.0,12984956.0,331433.0,29118.0,11305746.0,25464242.0
BR,2021-04-05,BR,Brazil,28645.0,1319.0,13013601.0,332752.0,51775.0,11357521.0,26255041.0
BR,2021-04-06,BR,Brazil,86979.0,4195.0,13100580.0,336947.0,78668.0,11436189.0,27263581.0
BR,2021-04-07,BR,Brazil,92625.0,3829.0,13193205.0,340776.0,122595.0,11558784.0,28111607.0
BR,2021-04-08,BR,Brazil,86652.0,4249.0,13279857.0,345025.0,105374.0,11664158.0,29082941.0
BR,2021-04-09,BR,Brazil,93317.0,3693.0,13373174.0,348718.0,68035.0,11732193.0,30011762.0
BR,2021-04-10,BR,Brazil,71832.0,2616.0,13445006.0,351334.0,59692.0,11791885.0,30561824.0
BR,2021-04-11,BR,Brazil,37017.0,1803.0,13482023.0,353137.0,46679.0,11838564.0,30829493.0
BR,2021-04-12,BR,Brazil,35785.0,1480.0,13517808.0,354617.0,42239.0,11880803.0,31841695.0
BR,2021-04-13,BR,Brazil,82186.0,3808.0,13599994.0,358425.0,76265.0,11957068.0,32737236.0
BR,2021-04-14,BR,Brazil,73513.0,3459.0,13673507.0,361884.0,117730.0,12074798.0,33669769.0
BR,2021-04-15,BR,Brazil,73174.0,3560.0,13746681.0,365444.0,95973.0,12170771.0,34571692.0
BR,2021-04-16,BR,Brazil,85774.0,3305.0,13832455.0,368749.0,65524.0,12236295.0,35535631.0
BR,2021-04-17,BR,Brazil,67636.0,2929.0,13900091.0,371678.0,62568.0,12298863.0,36047343.0
BR,2021-04-18,BR,Brazil,42980.0,1657.0,13943071.0,373335.0,45998.0,12344861.0,36234096.0
BR,2021-04-19,BR,Brazil,30624.0,1347.0,13973695.0,374682.0,46738.0,12391599.0,37256134.0
BR,2021-04-20,BR,Brazil,69381.0,3321.0,14043076.0,378003.0,69113.0,12460712.0,38246192.0
BR,2021-04-21,BR,Brazil,79719.0,3472.0,14122795.0,381475.0,100977.0,12561689.0,38815702.0
BR,2021-04-22,BR,Brazil,45178.0,2027.0,14167973.0,383502.0,84443.0,12646132.0,39662069.0
BR,2021-04-23,BR,Brazil,69105.0,2914.0,14237078.0,386416.0,27653.0,12673785.0,41482416.0
BR,2021-04-24,BR,Brazil,71137.0,3076.0,14308215.0,389492.0,37318.0,12711103.0,41886226.0
BR,2021-04-25,BR,Brazil,32572.0,1305.0,14340787.0,390797.0,55669.0,12766772.0,42005222.0
BR,2021-04-26,BR,Brazil,28636.0,1139.0,14369423.0,391936.0,42397.0,12809169.0,43152248.0
BR,2021-04-27,BR,Brazil,72140.0,3086.0,14441563.0,395022.0,69882.0,12879051.0,44634964.0
BR,2021-04-28,BR,Brazil,79726.0,3163.0,14521289.0,398185.0,113391.0,12992442.0,45735184.0
BR,2021-04-29,BR,Brazil,69389.0,3001.0,14590678.0,401186.0,99272.0,13091714.0,46811152.0
BR,2021-04-30,BR,Brazil,68333.0,2595.0,14659011.0,403781.0,60404.0,13152118.0,47763086.0
BR,2021-05-01,BR,Brazil,66964.0,2656.0,14725975.0,406437.0,42420.0,13194538.0,48015603.0
BR,2021-05-02,BR,Brazil,28935.0,1202.0,14754910.0,407639.0,48127.0,13242665.0,48228095.0
BR,2021-05-03,BR,Brazil,24619.0,983.0,14779529.0,408622.0,36053.0,13278718.0,49112922.0
BR,2021-05-04,BR,Brazil,77359.0,2966.0,14856888.0,411588.0,57758.0,13336476.0,50148350.0
BR,2021-05-05,BR,Brazil,73295.0,2811.0,14930183.0,414399.0,106520.0,13442996.0,51194110.0
BR,2021-05-06,BR,Brazil,73380.0,2550.0,15003563.0,416949.0,86576.0,13529572.0,52403397.0
BR,2021-05-07,BR,Brazil,78886.0,2165.0,15082449.0,419114.0,61763.0,13591335.0,53372262.0
BR,2021-05-08,BR,Brazil,63430.0,2202.0,15145879.0,421316.0,49143.0,13640478.0,53664555.0
BR,2021-05-09,BR,Brazil,38911.0,1024.0,15184790.0,422340.0,37190.0,13677668.0,53746867.0
BR,2021-05-10,BR,Brazil,25200.0,889.0,15209990.0,423229.0,36467.0,13714135.0,54704463.0
BR,2021-05-11,BR,Brazil,72715.0,2311.0,15282705.0,425540.0,44990.0,13759125.0,55590694.0
BR,2021-05-12,BR,Brazil,76692.0,2494.0,15359397.0,428034.0,88066.0,13847191.0,56612338.0
BR,2021-05-13,BR,Brazil,74592.0,2383.0,15433989.0,430417.0,77026.0,13924217.0,57280100.0
BR,2021-05-14,BR,Brazil,85536.0,2211.0,15519525.0,432628.0,55112.0,13979329.0,58062499.0
BR,2021-05-15,BR,Brazil,67009.0,2087.0,15586534.0,434715.0,49026.0,14028355.0,58404115.0
BR,2021-05-16,BR,Brazil,40941.0,1036.0,15627475.0,435751.0,34041.0,14062396.0,58666745.0
BR,2021-05-17,BR,Brazil,29916.0,786.0,15657391.0,436537.0,34891.0,14097287.0,59524200.0
BR,2021-05-18,BR,Brazil,75445.0,2513.0,15732836.0,439050.0,55146.0,14152433.0,60390247.0
BR,2021-05-19,BR,Brazil,79219.0,2641.0,15812055.0,441691.0,95176.0,14247609.0,61165624.0
BR,2021-05-20,BR,Brazil,82039.0,2403.0,15894094.0,444094.0,82509.0,14330118.0,62136939.0
BR,2021-05-21,BR,Brazil,76855.0,2215.0,15970949.0,446309.0,55844.0,14385962.0,62975918.0
BR,2021-05-22,BR,Brazil,76490.0,1899.0,16047439.0,448208.0,36247.0,14422209.0,63315897.0
BR,2021-05-23,BR,Brazil,35819.0,860.0,16083258.0,449068.0,40223.0,14462432.0,64126699.0
BR,2021-05-24,BR,Brazil,37498.0,790.0,16120756.0,449858.0,29735.0,14492167.0,64945146.0
BR,2021-05-25,BR,Brazil,73453.0,2173.0,16194209.0,452031.0,59857.0,14552024.0,65751631.0
BR,2021-05-26,BR,Brazil,80486.0,2398.0,16274695.0,454429.0,96308.0,14648332.0,66494551.0
BR,2021-05-27,BR,Brazil,67467.0,2245.0,16342162.0,456674.0,85655.0,14733987.0,67187896.0
BR,2021-05-28,BR,Brazil,49768.0,2371.0,16391930.0,459045.0,52305.0,14786292.0,68210717.0
BR,2021-05-29,BR,Brazil,79670.0,2012.0,16471600.0,461057.0,24974.0,14811266.0,68585546.0
BR,2021-05-30,BR,Brazil,43520.0,874.0,16515120.0,461931.0,58430.0,14869696.0,68695685.0
BR,2021-05-31,BR,Brazil,30434.0,860.0,16545554.0,462791.0,43048.0,14912744.0,69473292.0
BR,2021-06-01,BR,Brazil,78926.0,2408.0,16624480.0,465199.0,51887.0,14964631.0,70289103.0
BR,2021-06-02,BR,Brazil,95601.0,2507.0,16720081.0,467706.0,103515.0,15068146.0,71530529.0
BR,2021-06-03,BR,Brazil,83391.0,1682.0,16803472.0,469388.0,100184.0,15168330.0,72078331.0
BR,2021-06-04,BR,Brazil,37936.0,1454.0,16841408.0,470842.0,60653.0,15228983.0,72779767.0
BR,2021-06-05,BR,Brazil,66017.0,1689.0,16907425.0,472531.0,10709.0,15239692.0,73370953.0
BR,2021-06-06,BR,Brazil,39637.0,873.0,16947062.0,473404.0,50808.0,15290500.0,73594014.0
BR,2021-06-07,BR,Brazil,37156.0,1010.0,16984218.0,474414.0,51786.0,15342286.0,74399014.0
BR,2021-06-08,BR,Brazil,52911.0,2378.0,17037129.0,476792.0,66115.0,15408401.0,75692907.0
BR,2021-06-09,BR,Brazil,85748.0,2723.0,17122877.0,479515.0,85670.0,15494071.0,76893064.0
BR,2021-06-10,BR,Brazil,88092.0,2504.0,17210969.0,482019.0,102745.0,15596816.0,78033288.0
BR,2021-06-11,BR,Brazil,85149.0,2216.0,17296118.0,484235.0,73938.0,15670754.0,79304580.0
BR,2021-06-12,BR,Brazil,78700.0,2037.0,17374818.0,486272.0,47839.0,15718593.0,79966649.0
BR,2021-06-13,BR,Brazil,37948.0,1129.0,17412766.0,487401.0,42584.0,15761177.0,80310323.0
BR,2021-06-14,BR,Brazil,39846.0,827.0,17452612.0,488228.0,33371.0,15794548.0,81446462.0
BR,2021-06-15,BR,Brazil,80609.0,2468.0,17533221.0,490696.0,59716.0,15854264.0,82839547.0
BR,2021-06-16,BR,Brazil,95367.0,2997.0,17628588.0,493693.0,90382.0,15944646.0,84222922.0
BR,2021-06-17,BR,Brazil,74042.0,2311.0,17702630.0,496004.0,85955.0,16030601.0,86518812.0
BR,2021-06-18,BR,Brazil,98832.0,2495.0,17801462.0,498499.0,46882.0,16077483.0,88272722.0
BR,2021-06-19,BR,Brazil,82288.0,2301.0,17883750.0,500800.0,59485.0,16136968.0,89237235.0
BR,2021-06-20,BR,Brazil,44178.0,1025.0,17927928.0,501825.0,46881.0,16183849.0,89691189.0
BR,2021-06-21,BR,Brazil,38903.0,761.0,17966831.0,502586.0,36389.0,16220238.0,91133298.0
BR,2021-06-22,BR,Brazil,87822.0,2131.0,18054653.0,504717.0,68154.0,16288392.0,92506744.0
BR,2021-06-23,BR,Brazil,115228.0,2392.0,18169881.0,507109.0,100455.0,16388847.0,93921948.0
BR,2021-06-24,BR,Brazil,73602.0,2032.0,18243483.0,509141.0,94788.0,16483635.0,95481762.0
BR,2021-06-25,BR,Brazil,79277.0,2001.0,18322760.0,511142.0,28066.0,16511701.0,96940059.0
BR,2021-06-26,BR,Brazil,64134.0,1593.0,18386894.0,512735.0,36458.0,16548159.0,97651699.0
BR,2021-06-27,BR,Brazil,33704.0,739.0,18420598.0,513474.0,33894.0,16582053.0,97884438.0
BR,2021-06-28,BR,Brazil,27804.0,618.0,18448402.0,514092.0,31939.0,16613992.0,98834445.0
BR,2021-06-29,BR,Brazil,64903.0,1893.0,18513305.0,515985.0,59337.0,16673329.0,100485424.0
BR,2021-06-30,BR,Brazil,43836.0,2081.0,18557141.0,518066.0,105807.0,16779136.0,101754032.0
BR,2021-07-01,BR,Brazil,65163.0,2029.0,18622304.0,520095.0,79496.0,16858632.0,103027701.0
BR,2021-07-02,BR,Brazil,65165.0,1857.0,18687469.0,521952.0,72640.0,16931272.0,104403616.0
BR,2021-07-03,BR,Brazil,54556.0,1635.0,18742025.0,523587.0,58079.0,16989351.0,105013265.0
BR,2021-07-04,BR,Brazil,27783.0,830.0,18769808.0,524417.0,44457.0,17033808.0,105318330.0
BR,2021-07-05,BR,Brazil,22703.0,695.0,18792511.0,525112.0,49068.0,17082876.0,106740635.0
BR,2021-07-06,BR,Brazil,62504.0,1780.0,18855015.0,526892.0,68797.0,17151673.0,108059251.0
BR,2021-07-07,BR,Brazil,54022.0,1648.0,18909037.0,528540.0,110973.0,17262646.0,109415159.0
BR,2021-07-08,BR,Brazil,53725.0,1639.0,18962762.0,530179.0,90024.0,17352670.0,110725974.0
BR,2021-07-09,BR,Brazil,57737.0,1509.0,19020499.0,531688.0,70184.0,17422854.0,111839174.0
BR,2021-07-10,BR,Brazil,48504.0,1205.0,19069003.0,532893.0,56423.0,17479277.0,112596920.0
BR,2021-07-11,BR,Brazil,20937.0,595.0,19089940.0,533488.0,51092.0,17530369.0,112918988.0
BR,2021-07-12,BR,Brazil,17031.0,745.0,19106971.0,534233.0,57943.0,17588312.0,114085996.0
BR,2021-07-13,BR,Brazil,45022.0,1605.0,19151993.0,535838.0,78342.0,17666654.0,115378773.0
BR,2021-07-14,BR,Brazil,57736.0,1556.0,19209729.0,537394.0,103963.0,17770617.0,116759265.0
BR,2021-07-15,BR,Brazil,52789.0,1548.0,19262518.0,538942.0,88016.0,17858633.0,117832869.0
BR,2021-07-16,BR,Brazil,45591.0,1456.0,19308109.0,540398.0,58556.0,17917189.0,119232195.0
BR,2021-07-17,BR,Brazil,34339.0,868.0,19342448.0,541266.0,34510.0,17951699.0,120103398.0
BR,2021-07-18,BR,Brazil,34126.0,948.0,19376574.0,542214.0,31576.0,17983275.0,120315217.0
BR,2021-07-19,BR,Brazil,15271.0,542.0,19391845.0,542756.0,40237.0,18023512.0,121887082.0
BR,2021-07-20,BR,Brazil,27592.0,1424.0,19419437.0,544180.0,43568.0,18067080.0,123719630.0
BR,2021-07-21,BR,Brazil,54517.0,1424.0,19473954.0,545604.0,57541.0,18124621.0,125562112.0
BR,2021-07-22,BR,Brazil,49757.0,1412.0,19523711.0,547016.0,81552.0,18206173.0,127487761.0
BR,2021-07-23,BR,Brazil,108732.0,1324.0,19632443.0,548340.0,125289.0,18331462.0,129266606.0
BR,2021-07-24,BR,Brazil,38091.0,1108.0,19670534.0,549448.0,9298.0,18340760.0,130175060.0
BR,2021-07-25,BR,Brazil,18129.0,476.0,19688663.0,549924.0,8676.0,18349436.0,130475818.0
BR,2021-07-26,BR,Brazil,18999.0,578.0,19707662.0,550502.0,49131.0,18398567.0,131839272.0
BR,2021-07-27,BR,Brazil,41411.0,1333.0,19749073.0,551835.0,68255.0,18466822.0,133485268.0
BR,2021-07-28,BR,Brazil,48013.0,1344.0,19797086.0,553179.0,63484.0,18530306.0,135222273.0
BR,2021-07-29,BR,Brazil,42283.0,1318.0,19839369.0,554497.0,39685.0,18569991.0,136740043.0
BR,2021-07-30,BR,Brazil,40904.0,963.0,19880273.0,555460.0,25389.0,18595380.0,138568148.0
BR,2021-07-31,BR,Brazil,37582.0,910.0,19917855.0,556370.0,24162.0,18619542.0,139515914.0
BR,2021-08-01,BR,Brazil,20503.0,464.0,19938358.0,556834.0,26451.0,18645993.0,139810966.0
BR,2021-08-02,BR,Brazil,15143.0,389.0,19953501.0,557223.0,41210.0,18687203.0,141122430.0
BR,2021-08-03,BR,Brazil,32316.0,1209.0,19985817.0,558432.0,59662.0,18746865.0,142843180.0
BR,2021-08-04,BR,Brazil,40716.0,1175.0,20026533.0,559607.0,54019.0,18800884.0,145262700.0
BR,2021-08-05,BR,Brazil,40054.0,1099.0,20066587.0,560706.0,39348.0,18840232.0,146976171.0
BR,2021-08-06,BR,Brazil,42159.0,1056.0,20108746.0,561762.0,28370.0,18868602.0,148702780.0
BR,2021-08-07,BR,Brazil,43033.0,990.0,20151779.0,562752.0,26029.0,18894631.0,149481736.0
BR,2021-08-08,BR,Brazil,13893.0,399.0,20165672.0,563151.0,12612.0,18907243.0,149826215.0
BR,2021-08-09,BR,Brazil,12085.0,411.0,20177757.0,563562.0,31808.0,18939051.0,151318672.0
BR,2021-08-10,BR,Brazil,34885.0,1211.0,20212642.0,564773.0,83673.0,19022724.0,153593269.0
BR,2021-08-11,BR,Brazil,32443.0,975.0,20245085.0,565748.0,70108.0,19092832.0,155619528.0
BR,2021-08-12,BR,Brazil,39982.0,1148.0,20285067.0,566896.0,58189.0,19151021.0,157837022.0
BR,2021-08-13,BR,Brazil,33933.0,966.0,20319000.0,567862.0,22896.0,19173917.0,159979116.0
BR,2021-08-14,BR,Brazil,31142.0,926.0,20350142.0,568788.0,21597.0,19195514.0,161353409.0
BR,2021-08-15,BR,Brazil,13957.0,270.0,20364099.0,569058.0,23116.0,19218630.0,161791043.0
BR,2021-08-16,BR,Brazil,14471.0,434.0,20378570.0,569492.0,37297.0,19255927.0,163876159.0
BR,2021-08-17,BR,Brazil,37613.0,1106.0,20416183.0,570598.0,57619.0,19313546.0,166833025.0
BR,2021-08-18,BR,Brazil,41714.0,1064.0,20457897.0,571662.0,49444.0,19362990.0,168747506.0
BR,2021-08-19,BR,Brazil,36315.0,979.0,20494212.0,572641.0,30057.0,19393047.0,171197302.0
BR,2021-08-20,BR,Brazil,33887.0,870.0,20528099.0,573511.0,20505.0,19413552.0,173189875.0
BR,2021-08-21,BR,Brazil,28388.0,698.0,20556487.0,574209.0,17645.0,19431197.0,174205207.0
BR,2021-08-22,BR,Brazil,14404.0,318.0,20570891.0,574527.0,17619.0,19448816.0,174609398.0
BR,2021-08-23,BR,Brazil,13103.0,321.0,20583994.0,574848.0,31131.0,19479947.0,176558750.0
BR,2021-08-24,BR,Brazil,30872.0,894.0,20614866.0,575742.0,50896.0,19530843.0,178961492.0
BR,2021-08-25,BR,Brazil,30671.0,903.0,20645537.0,576645.0,46292.0,19577135.0,181246054.0
BR,2021-08-26,BR,Brazil,31024.0,920.0,20676561.0,577565.0,32368.0,19609503.0,182918326.0
BR,2021-08-27,BR,Brazil,27345.0,761.0,20703906.0,578326.0,20172.0,19629675.0,184834370.0
BR,2021-08-28,BR,Brazil,24699.0,684.0,20728605.0,579010.0,16725.0,19646400.0,186133864.0
BR,2021-08-29,BR,Brazil,13210.0,298.0,20741815.0,579308.0,17348.0,19663748.0,186718311.0
BR,2021-08-30,BR,Brazil,10466.0,266.0,20752281.0,579574.0,29150.0,19692898.0,188352479.0
BR,2021-08-31,BR,Brazil,24589.0,839.0,20776870.0,580413.0,42549.0,19735447.0,191070003.0
BR,2021-09-01,BR,Brazil,27345.0,737.0,20804215.0,581150.0,40426.0,19775873.0,193091502.0
BR,2021-09-02,BR,Brazil,26280.0,764.0,20830495.0,581914.0,25852.0,19801725.0,195073202.0
BR,2021-09-03,BR,Brazil,25565.0,756.0,20856060.0,582670.0,18477.0,19820202.0,197003485.0
BR,2021-09-04,BR,Brazil,21804.0,692.0,20877864.0,583362.0,18710.0,19838912.0,198050930.0
BR,2021-09-05,BR,Brazil,12915.0,266.0,20890779.0,583628.0,23526.0,19862438.0,198438311.0
BR,2021-09-06,BR,Brazil,9154.0,182.0,20899933.0,583810.0,32222.0,19894660.0,199927558.0
BR,2021-09-07,BR,Brazil,13645.0,361.0,20913578.0,584171.0,37986.0,19932646.0,200446512.0
BR,2021-09-08,BR,Brazil,14430.0,250.0,20928008.0,584421.0,34047.0,19966693.0,202232582.0
BR,2021-09-09,BR,Brazil,30891.0,753.0,20958899.0,585174.0,35869.0,20002562.0,204489127.0
BR,2021-09-10,BR,Brazil,15951.0,672.0,20974850.0,585846.0,13599.0,20016161.0,206905575.0
BR,2021-09-11,BR,Brazil,14314.0,712.0,20989164.0,586558.0,12879.0,20029040.0,208147949.0
BR,2021-09-12,BR,Brazil,10615.0,293.0,20999779.0,586851.0,21431.0,20050471.0,208603445.0
BR,2021-09-13,BR,Brazil,6645.0,215.0,21006424.0,587066.0,26262.0,20076733.0,210073698.0
BR,2021-09-14,BR,Brazil,13406.0,731.0,21019830.0,587797.0,31684.0,20108417.0,212169716.0
BR,2021-09-15,BR,Brazil,14780.0,800.0,21034610.0,588597.0,29850.0,20138267.0,213980412.0
BR,2021-09-16,BR,Brazil,34407.0,643.0,21069017.0,589240.0,34797.0,20173064.0,215430179.0
BR,2021-09-17,BR,Brazil,11202.0,333.0,21080219.0,589573.0,7042.0,20180106.0,217702730.0
BR,2021-09-18,BR,Brazil,150106.0,935.0,21230325.0,590508.0,100188.0,20280294.0,218718325.0
BR,2021-09-22,BR,Brazil,36473.0,876.0,21283567.0,592316.0,45340.0,20295538.0,223606109.0
BR,2021-09-23,BR,Brazil,24611.0,648.0,21308178.0,592964.0,23982.0,20319520.0,225351989.0
BR,2021-09-24,BR,Brazil,19438.0,699.0,21327616.0,593663.0,6888.0,20326408.0,227078784.0
BR,2021-09-25,BR,Brazil,15688.0,537.0,21343304.0,594200.0,7500.0,20333908.0,228125101.0
BR,2021-09-26,BR,Brazil,8668.0,243.0,21351972.0,594443.0,6465.0,20340373.0,228605561.0
